id,name,tail_high,tail_low,ear_high,ear_low,nose_high,nose_low,time_stamp,latitude,longitude,only_in_version_1
604,EMMA,91,9,437,349,673,554,04/02/18 11:59 AM,49.6115389,3.6125838,604
605,GIZMO,71,79,324,376,865,740,05/02/18 11:59 AM,16.4060507,51.7466409,605
606,HAZEL,105,61,291,300,525,870,06/02/18 11:59 AM,54.4154745,76.228354,606
607,CHANCE,50,86,493,389,835,751,07/02/18 11:59 AM,24.623183,40.3288772,607
608,CHEWY,75,47,421,242,723,720,05/02/18 11:59 AM,66.2653847,84.0129682,608
609,HUNTER,9,106,381,192,831,679,09/02/18 11:59 AM,29.9965924,80.0293949,609
610,JACKSON,56,62,289,412,788,831,10/02/18 11:59 AM,85.3670279,40.6560401,610
611,MADDIE,78,59,323,362,723,549,10/02/18 11:59 AM,25.2031908,40.9887263,611
612,OTIS,67,82,455,378,935,608,12/02/18 11:59 AM,29.5616385,25.9993003,612
613,RAVEN,33,47,181,372,778,940,01/02/18 11:59 AM,26.9797262,80.1885405,613
614,TEDDY,98,32,440,283,550,1003,02/02/18 11:59 AM,95.6851881,59.4886485,614
615,BO,45,103,230,504,824,859,03/02/18 11:59 AM,99.7453643,20.2994363,615
616,BUDDY,92,105,475,244,931,906,04/02/18 11:59 AM,25.6101069,69.3702754,616
617,MAX,12,27,467,130,724,670,05/02/18 11:59 AM,10.0408663,11.1501707,617
618,SADIE,61,45,325,246,870,959,06/02/18 11:59 AM,11.9112767,59.6470239,618
619,LUCY,21,36,376,183,784,787,07/02/18 11:59 AM,88.5015543,44.8174835,619
620,BAILEY,92,58,433,220,894,579,08/02/18 11:59 AM,60.6551638,60.8537124,620
621,DAISY,51,81,146,160,630,715,09/02/18 11:59 AM,2.4499551,42.6422253,621
622,LUNA,102,94,263,488,665,879,10/02/18 11:59 AM,69.3609027,8.5077701,622
623,CHARLIE,71,101,286,314,770,865,11/02/18 11:59 AM,68.7903837,63.010495,623
624,MAGGIE,10,40,401,287,718,864,12/02/18 11:59 AM,58.0214191,98.9122441,624
625,MOLLY,79,38,157,448,842,692,01/02/18 11:59 AM,2.2352893,24.3094464,625
626,COOPER,90,81,436,354,847,699,02/02/18 11:59 AM,1.3106153,69.3129668,626
627,GINGER,13,6,424,414,578,883,06/02/18 11:59 AM,2.2992017,99.9750408,627
628,JACK,69,77,206,204,817,845,04/02/18 11:59 AM,5.4915177,25.4743606,628
629,WILLOW,50,70,429,485,674,960,05/02/18 11:59 AM,16.8121954,43.7342044,629
630,ABBY,18,36,257,306,830,603,06/02/18 11:59 AM,47.641584,12.266402,630
631,BEAR,78,82,270,476,896,857,07/02/18 11:59 AM,41.7506919,90.454601,631
632,LILY,97,39,410,172,617,669,05/02/18 11:59 AM,6.7119843,20.4866211,632
633,DUKE,22,22,146,501,813,652,09/02/18 11:59 AM,32.4072816,71.7682092,633
634,KODA,35,100,267,360,865,873,10/02/18 11:59 AM,30.6283301,58.2695839,634
635,ROCKY,31,97,175,184,851,817,10/02/18 11:59 AM,89.9348726,12.3879978,635
636,CHLOE,17,8,293,395,893,646,12/02/18 11:59 AM,6.9771107,66.9681611,636
637,KENAI,71,91,327,433,537,951,01/02/18 11:59 AM,21.7438391,25.8940812,637
638,HARLEY,47,50,347,238,863,535,02/02/18 11:59 AM,81.2006311,67.9110191,638
639,DENALI,86,56,217,481,826,931,03/02/18 11:59 AM,89.4913221,28.9822696,639
640,TOBY,65,62,262,506,695,661,04/02/18 11:59 AM,22.3248133,22.6337582,640
641,JAKE,60,27,217,275,574,676,05/02/18 11:59 AM,55.931106,80.2596226,641
642,LOKI,61,7,309,345,523,550,06/02/18 11:59 AM,91.7722349,21.000481,642
643,RUBY,42,90,469,179,671,724,07/02/18 11:59 AM,88.2395677,98.125125,643
644,ROXY,100,48,365,147,972,631,08/02/18 11:59 AM,14.0980532,59.8390043,644
645,LUCKY,91,86,453,392,777,984,09/02/18 11:59 AM,32.2649058,25.3752812,645
646,PENNY,23,39,158,164,824,604,10/02/18 11:59 AM,71.6458645,93.8305973,646
647,RILEY,103,16,169,301,869,952,11/02/18 11:59 AM,27.0916782,93.4141395,647
648,SHADOW,89,71,433,202,568,740,12/02/18 11:59 AM,20.9687324,52.7413083,648
649,SOPHIE,82,51,418,437,611,547,01/02/18 11:59 AM,66.3389229,32.2666411,649
650,LOLA,34,53,360,144,923,825,02/02/18 11:59 AM,63.849287,55.066045,650
651,ROSIE,48,36,498,331,771,955,06/02/18 11:59 AM,31.8304411,31.7868002,651
652,PEPPER,92,100,213,364,848,610,04/02/18 11:59 AM,16.5050645,92.0899659,652
653,COCO,70,97,389,457,661,930,05/02/18 11:59 AM,69.4616592,73.6079682,653
654,GUS,17,59,444,173,711,659,06/02/18 11:59 AM,68.1620345,6.3852735,654
655,LADY,23,49,145,232,687,549,07/02/18 11:59 AM,71.5350677,39.9771844,655
656,BANDIT,30,66,489,364,932,845,05/02/18 11:59 AM,20.1534429,81.3130925,656
657,GRACIE,22,75,113,432,573,662,09/02/18 11:59 AM,77.1090767,38.1577576,657
658,JASPER,76,18,230,460,779,598,10/02/18 11:59 AM,15.7840879,28.314839,658
659,PIPER,43,66,506,486,722,731,10/02/18 11:59 AM,40.4562486,8.3616991,659
660,STELLA,76,37,310,404,963,540,12/02/18 11:59 AM,5.5700571,51.368151,660
661,YUKON,66,19,206,300,993,795,01/02/18 11:59 AM,63.3125515,97.5410711,661
662,ZOEY,39,99,292,167,662,786,02/02/18 11:59 AM,15.5159536,38.3153626,662
663,ANNIE,90,99,118,110,622,535,03/02/18 11:59 AM,25.3803133,52.3577444,663
664,BUSTER,46,65,252,241,919,660,04/02/18 11:59 AM,4.3101707,22.4986121,664
665,SAM,54,49,464,403,835,542,05/02/18 11:59 AM,35.9267103,29.6528627,665
666,MARLEY,51,68,419,375,609,812,06/02/18 11:59 AM,73.7454901,3.6733963,666
667,SCOUT,12,19,284,498,542,823,07/02/18 11:59 AM,30.3327777,52.6168015,667
668,BENTLEY,24,24,212,237,897,865,08/02/18 11:59 AM,87.1482,13.9424515,668
669,DIESEL,33,96,471,432,727,577,09/02/18 11:59 AM,95.7499762,51.9329729,669
670,KONA,11,80,146,267,1001,943,10/02/18 11:59 AM,84.6676361,94.9654117,670
671,RUGER,97,7,433,187,608,890,11/02/18 11:59 AM,98.8722084,72.6167849,671
672,THOR,33,79,420,319,618,659,12/02/18 11:59 AM,46.4176616,94.5662888,672
673,ZEUS,32,66,390,135,634,859,01/02/18 11:59 AM,98.1871758,39.9667726,673
674,ATHENA,65,94,129,253,758,799,02/02/18 11:59 AM,52.4547276,0.2840992,674
675,ELLIE,42,93,306,124,715,711,06/02/18 11:59 AM,9.9302777,14.9146412,675
676,FINN,95,18,457,482,569,861,04/02/18 11:59 AM,38.2456977,75.6118336,676
677,LILLY,100,25,116,350,835,859,05/02/18 11:59 AM,3.811204,87.7148399,677
678,MILO,9,43,388,252,745,606,06/02/18 11:59 AM,5.9218246,31.9569931,678
679,TITAN,91,81,405,440,859,714,07/02/18 11:59 AM,99.1659581,61.5730663,679
680,BLUE,20,97,229,384,1000,741,05/02/18 11:59 AM,21.0597039,54.640668,680
681,DAKOTA,87,20,229,177,657,729,09/02/18 11:59 AM,25.203399,22.0655103,681
682,KISKA,53,29,436,132,918,948,10/02/18 11:59 AM,9.8657921,47.0657977,682
683,LEO,73,91,312,306,1004,750,10/02/18 11:59 AM,65.7402517,79.3379404,683
684,MINNIE,68,97,220,106,521,898,12/02/18 11:59 AM,95.7408997,30.1032285,684
685,MURPHY,63,79,227,243,700,546,01/02/18 11:59 AM,77.9536,72.2927843,685
686,OSCAR,18,75,233,474,670,726,02/02/18 11:59 AM,46.3760486,62.0545042,686
687,SASHA,29,92,113,336,991,555,03/02/18 11:59 AM,9.0915716,25.8377984,687
688,TUCKER,90,44,288,345,624,667,04/02/18 11:59 AM,6.8773321,63.3657939,688
689,KODIAK,15,98,276,330,595,632,05/02/18 11:59 AM,64.4264475,27.5892194,689
690,LOUIE,54,65,279,497,768,797,06/02/18 11:59 AM,58.9777012,3.7847935,690
691,NALA,96,59,433,211,560,794,07/02/18 11:59 AM,99.5223568,33.0159634,691
692,OLIVER,8,31,456,350,803,745,08/02/18 11:59 AM,7.565924,80.9307983,692
693,RANGER,72,35,478,162,863,637,09/02/18 11:59 AM,0.351518,0.4779108,693
694,slim,33,25,107,202,835,821,10/02/18 11:59 AM,69.8636456,21.1911051,694
695,spike,102,39,255,372,834,512,11/02/18 11:59 AM,94.9704494,50.5381872,695
696,mamacat,82,84,373,189,965,964,12/02/18 11:59 AM,24.2614429,55.1230044,696
697,babycat,70,90,346,269,627,727,01/02/18 11:59 AM,80.2675896,9.0259104,697
698,miko,28,12,148,129,876,827,02/02/18 11:59 AM,85.8244281,75.1973366,698
699,WINSTON,57,64,282,166,859,586,06/02/18 11:59 AM,68.7610619,98.8867294,699
700,ZOE,35,71,145,217,789,956,04/02/18 11:59 AM,8.9050665,41.0860552,700
701,ANGEL,79,70,312,379,889,719,05/02/18 11:59 AM,26.4511561,86.872192,701
702,BAXTER,35,70,282,265,983,773,06/02/18 11:59 AM,66.2610676,3.255637,702
703,EMMA,92,10,438,350,674,555,07/02/18 11:59 AM,25.9071186,1.3761195,703
704,GIZMO,72,80,325,377,866,741,05/02/18 11:59 AM,4.7218298,21.796734,704
705,HAZEL,106,62,292,301,526,871,09/02/18 11:59 AM,76.9807333,48.2435954,705
706,CHANCE,51,87,494,390,836,752,10/02/18 11:59 AM,30.0815913,32.3647347,706
707,CHEWY,76,48,422,243,724,721,10/02/18 11:59 AM,10.8254052,84.0594983,707
708,HUNTER,10,107,382,193,832,680,12/02/18 11:59 AM,55.5980838,99.9055475,708
709,JACKSON,57,63,290,413,789,832,01/02/18 11:59 AM,39.1826569,65.9372039,709
710,MADDIE,79,60,324,363,724,550,02/02/18 11:59 AM,55.1175707,80.8052027,710
711,OTIS,68,83,456,379,936,609,03/02/18 11:59 AM,25.9369616,86.8087352,711
712,RAVEN,34,48,182,373,779,941,04/02/18 11:59 AM,0.2295322,34.8948108,712
713,TEDDY,99,33,441,284,551,1004,05/02/18 11:59 AM,63.8512072,93.6683748,713
714,BO,46,104,231,505,825,860,06/02/18 11:59 AM,5.4294185,41.1083711,714
715,BUDDY,93,106,476,245,932,907,07/02/18 11:59 AM,67.6896201,17.1983892,715
716,MAX,13,28,468,131,725,671,08/02/18 11:59 AM,46.1662432,95.4856889,716
717,SADIE,62,46,326,247,871,960,09/02/18 11:59 AM,85.3231548,3.5131825,717
718,LUCY,22,37,377,184,785,788,10/02/18 11:59 AM,78.7444399,37.8887633,718
719,BAILEY,93,59,434,221,895,580,11/02/18 11:59 AM,68.2864052,15.987263,719
720,DAISY,52,82,147,161,631,716,12/02/18 11:59 AM,15.8260277,80.7476202,720
721,LUNA,103,95,264,489,666,880,01/02/18 11:59 AM,76.6972485,87.6473231,721
722,CHARLIE,72,102,287,315,771,866,02/02/18 11:59 AM,94.9571469,7.6608263,722
723,MAGGIE,11,41,402,288,719,865,06/02/18 11:59 AM,70.8363489,57.0220968,723
724,MOLLY,80,39,158,449,843,693,04/02/18 11:59 AM,54.5141014,65.9125767,724
725,COOPER,91,82,437,355,848,700,05/02/18 11:59 AM,15.8950467,84.9899809,725
726,GINGER,14,7,425,415,579,884,06/02/18 11:59 AM,65.2118161,39.8118034,726
727,JACK,70,78,207,205,818,846,07/02/18 11:59 AM,60.6327128,82.8718693,727
728,WILLOW,51,71,430,486,675,961,05/02/18 11:59 AM,53.6963596,76.987759,728
729,ABBY,19,37,258,307,831,604,09/02/18 11:59 AM,71.5588603,41.0018305,729
730,BEAR,79,83,271,477,897,858,10/02/18 11:59 AM,94.0109284,23.2232082,730
731,LILY,98,40,411,173,618,670,10/02/18 11:59 AM,96.044784,44.3599664,731
732,DUKE,23,23,147,502,814,653,12/02/18 11:59 AM,3.4746318,90.1823991,732
733,KODA,36,101,268,361,866,874,01/02/18 11:59 AM,61.3769603,79.3261855,733
734,ROCKY,32,98,176,185,852,818,02/02/18 11:59 AM,70.3869731,89.3155466,734
735,CHLOE,18,9,294,396,894,647,03/02/18 11:59 AM,67.9163467,43.8802392,735
736,KENAI,72,92,328,434,538,952,04/02/18 11:59 AM,41.3781593,5.0283679,736
737,HARLEY,48,51,348,239,864,536,05/02/18 11:59 AM,27.1456905,7.3056625,737
738,DENALI,87,57,218,482,827,932,06/02/18 11:59 AM,81.4722363,64.2152222,738
739,TOBY,66,63,263,507,696,662,07/02/18 11:59 AM,16.9534223,98.7567148,739
740,JAKE,61,28,218,276,575,677,08/02/18 11:59 AM,74.9263134,84.4956795,740
741,LOKI,62,8,310,346,524,551,09/02/18 11:59 AM,63.6290905,43.2596664,741
742,RUBY,43,91,470,180,672,725,10/02/18 11:59 AM,33.0149265,55.7273734,742
743,ROXY,101,49,366,148,973,632,11/02/18 11:59 AM,7.4309157,83.9669952,743
744,LUCKY,92,87,454,393,778,985,12/02/18 11:59 AM,12.200219,11.4358459,744
745,PENNY,24,40,159,165,825,605,01/02/18 11:59 AM,45.6556427,8.8796197,745
746,RILEY,104,17,170,302,870,953,02/02/18 11:59 AM,78.1479184,28.6062688,746
747,SHADOW,90,72,434,203,569,741,06/02/18 11:59 AM,52.0072167,49.0801489,747
748,SOPHIE,83,52,419,438,612,548,04/02/18 11:59 AM,89.2466273,30.5871685,748
749,LOLA,35,54,361,145,924,826,05/02/18 11:59 AM,7.4984616,39.2215059,749
750,ROSIE,49,37,499,332,772,956,06/02/18 11:59 AM,53.0299317,62.5590117,750
751,PEPPER,93,101,214,365,849,611,07/02/18 11:59 AM,23.9550328,56.5518912,751
752,COCO,71,98,390,458,662,931,05/02/18 11:59 AM,19.5193924,24.3441307,752
753,GUS,18,60,445,174,712,660,09/02/18 11:59 AM,36.998015,11.2747405,753
754,LADY,24,50,146,233,688,550,10/02/18 11:59 AM,44.2040156,61.7288818,754
755,BANDIT,31,67,490,365,933,846,10/02/18 11:59 AM,46.5895854,65.3650303,755
756,GRACIE,23,76,114,433,574,663,12/02/18 11:59 AM,41.0732129,12.144192,756
757,JASPER,77,19,231,461,780,599,01/02/18 11:59 AM,25.9523299,40.2026702,757
758,PIPER,44,67,507,487,723,732,02/02/18 11:59 AM,95.9352879,16.6594831,758
759,STELLA,77,38,311,405,964,541,03/02/18 11:59 AM,2.2813803,51.2006692,759
760,YUKON,67,20,207,301,994,796,04/02/18 11:59 AM,32.9547489,56.6862618,760
761,ZOEY,40,100,293,168,663,787,05/02/18 11:59 AM,3.6126937,63.8583282,761
762,ANNIE,91,100,119,111,623,536,06/02/18 11:59 AM,4.8705313,39.7359804,762
763,BUSTER,47,66,253,242,920,661,07/02/18 11:59 AM,95.5746136,36.0291297,763
764,SAM,55,50,465,404,836,543,08/02/18 11:59 AM,72.4737236,31.22468,764
765,MARLEY,52,69,420,376,610,813,09/02/18 11:59 AM,18.8257841,36.0965987,765
766,SCOUT,13,20,285,499,543,824,10/02/18 11:59 AM,59.6302927,55.0089252,766
767,BENTLEY,25,25,213,238,898,866,11/02/18 11:59 AM,96.9620704,29.0786544,767
768,DIESEL,34,97,472,433,728,578,12/02/18 11:59 AM,22.4581768,21.1248271,768
769,KONA,12,81,147,268,1002,944,01/02/18 11:59 AM,94.0634031,87.0705003,769
770,RUGER,98,8,434,188,609,891,02/02/18 11:59 AM,68.1795461,87.4983519,770
771,THOR,34,80,421,320,619,660,06/02/18 11:59 AM,53.3343918,94.1318442,771
772,ZEUS,33,67,391,136,635,860,04/02/18 11:59 AM,30.6008201,69.9638796,772
773,ATHENA,66,95,130,254,759,800,05/02/18 11:59 AM,68.085639,79.2946256,773
774,ELLIE,43,94,307,125,716,712,06/02/18 11:59 AM,47.8012514,96.6305452,774
775,FINN,96,19,458,483,570,862,07/02/18 11:59 AM,34.701026,34.8220849,775
776,LILLY,101,26,117,351,836,860,05/02/18 11:59 AM,15.8982469,89.9832954,776
777,MILO,10,44,389,253,746,607,09/02/18 11:59 AM,15.7267551,68.2590237,777
778,TITAN,92,82,406,441,860,715,10/02/18 11:59 AM,22.3979352,47.0410895,778
779,BLUE,21,98,230,385,1001,742,10/02/18 11:59 AM,20.4205337,75.2346476,779
780,DAKOTA,88,21,230,178,658,730,12/02/18 11:59 AM,35.7525378,11.5256745,780
781,KISKA,54,30,437,133,919,949,01/02/18 11:59 AM,62.6699126,9.1391992,781
782,LEO,74,92,313,307,1005,751,02/02/18 11:59 AM,47.2142868,6.5708335,782
783,MINNIE,69,98,221,107,522,899,03/02/18 11:59 AM,7.1136095,59.6792201,783
784,MURPHY,64,80,228,244,701,547,04/02/18 11:59 AM,51.7723942,50.219816,784
785,OSCAR,19,76,234,475,671,727,05/02/18 11:59 AM,64.971179,24.1850068,785
786,SASHA,30,93,114,337,992,556,06/02/18 11:59 AM,0.8995957,5.0049223,786
787,TUCKER,91,45,289,346,625,668,07/02/18 11:59 AM,35.8576699,65.5273799,787
788,KODIAK,16,99,277,331,596,633,08/02/18 11:59 AM,68.346145,94.4485816,788
789,LOUIE,55,66,280,498,769,798,09/02/18 11:59 AM,58.6018438,86.0888633,789
790,NALA,97,60,434,212,561,795,10/02/18 11:59 AM,89.7443116,26.8643528,790
791,OLIVER,9,32,457,351,804,746,11/02/18 11:59 AM,24.4835848,27.0223966,791
792,RANGER,73,36,479,163,864,638,12/02/18 11:59 AM,99.3099657,99.0595021,792
793,slim,34,26,108,203,836,822,01/02/18 11:59 AM,85.6549074,90.6233633,793
794,spike,103,40,256,373,835,513,02/02/18 11:59 AM,4.6593241,35.8888763,794
795,mamacat,83,85,374,190,966,965,06/02/18 11:59 AM,58.5477295,69.0984214,795
796,babycat,71,91,347,270,628,728,04/02/18 11:59 AM,80.3800348,95.4091844,796
797,miko,29,13,149,130,877,828,05/02/18 11:59 AM,46.4770994,46.0136152,797
798,WINSTON,58,65,283,167,860,587,06/02/18 11:59 AM,91.3509217,57.7926299,798
799,ZOE,36,72,146,218,790,957,07/02/18 11:59 AM,49.626417,25.3855415,799
800,ANGEL,80,71,313,380,890,720,05/02/18 11:59 AM,53.2421721,45.8334952,800
801,BAXTER,36,71,283,266,984,774,09/02/18 11:59 AM,24.1850679,25.3782628,801
802,EMMA,93,11,439,351,675,556,10/02/18 11:59 AM,99.8917312,57.8993101,802
803,GIZMO,73,81,326,378,867,742,10/02/18 11:59 AM,8.1781779,78.3019867,803
804,HAZEL,107,63,293,302,527,872,12/02/18 11:59 AM,74.4523124,3.832914,804
805,CHANCE,52,88,495,391,837,753,01/02/18 11:59 AM,61.822781,8.1186408,805
806,CHEWY,77,49,423,244,725,722,02/02/18 11:59 AM,14.7532914,98.0517746,806
807,HUNTER,11,108,383,194,833,681,03/02/18 11:59 AM,8.1924092,40.1711866,807
808,JACKSON,58,64,291,414,790,833,04/02/18 11:59 AM,31.2270453,65.6933912,808
809,MADDIE,80,61,325,364,725,551,05/02/18 11:59 AM,86.5399986,4.1007533,809
810,OTIS,69,84,457,380,937,610,06/02/18 11:59 AM,46.8646343,93.3048602,810
811,RAVEN,35,49,183,374,780,942,07/02/18 11:59 AM,47.6561347,33.8288856,811
812,TEDDY,100,34,442,285,552,1005,08/02/18 11:59 AM,75.35749,94.6899113,812
813,BO,47,105,232,506,826,861,09/02/18 11:59 AM,95.3813186,10.5889674,813
814,BUDDY,94,107,477,246,933,908,10/02/18 11:59 AM,77.5780042,68.7418026,814
815,MAX,14,29,469,132,726,672,11/02/18 11:59 AM,17.7763551,33.0125919,815
816,SADIE,63,47,327,248,872,961,12/02/18 11:59 AM,27.4472579,72.6512861,816
817,LUCY,23,38,378,185,786,789,01/02/18 11:59 AM,94.2774371,90.4518229,817
818,BAILEY,94,60,435,222,896,581,02/02/18 11:59 AM,38.4249027,2.4218237,818
819,DAISY,53,83,148,162,632,717,06/02/18 11:59 AM,41.731196,37.1877594,819
820,LUNA,104,96,265,490,667,881,04/02/18 11:59 AM,40.9080421,57.6955923,820
821,CHARLIE,73,103,288,316,772,867,05/02/18 11:59 AM,90.6845066,40.4342674,821
822,MAGGIE,12,42,403,289,720,866,06/02/18 11:59 AM,46.7978906,35.0449068,822
823,MOLLY,81,40,159,450,844,694,07/02/18 11:59 AM,74.1260784,83.0052764,823
824,COOPER,92,83,438,356,849,701,05/02/18 11:59 AM,7.3321121,99.0320899,824
825,GINGER,15,8,426,416,580,885,09/02/18 11:59 AM,10.0373992,37.0308744,825
826,JACK,71,79,208,206,819,847,10/02/18 11:59 AM,13.9885075,63.9327124,826
827,WILLOW,52,72,431,487,676,962,10/02/18 11:59 AM,65.7995877,7.8723317,827
828,ABBY,20,38,259,308,832,605,12/02/18 11:59 AM,1.6706979,46.2009694,828
829,BEAR,80,84,272,478,898,859,01/02/18 11:59 AM,25.5063332,79.8400505,829
830,LILY,99,41,412,174,619,671,02/02/18 11:59 AM,62.4522358,45.1942207,830
831,DUKE,24,24,148,503,815,654,03/02/18 11:59 AM,0.0680845,18.2050287,831
832,KODA,37,102,269,362,867,875,04/02/18 11:59 AM,37.1167217,79.5512725,832
833,ROCKY,33,99,177,186,853,819,05/02/18 11:59 AM,1.3974181,24.8060219,833
834,CHLOE,19,10,295,397,895,648,06/02/18 11:59 AM,39.8052345,90.9506146,834
835,KENAI,73,93,329,435,539,953,07/02/18 11:59 AM,79.6735503,1.9419809,835
836,HARLEY,49,52,349,240,865,537,08/02/18 11:59 AM,94.9462216,64.6109521,836
837,DENALI,88,58,219,483,828,933,09/02/18 11:59 AM,1.8497063,60.2251669,837
838,TOBY,67,64,264,508,697,663,10/02/18 11:59 AM,96.4599044,61.6413594,838
839,JAKE,62,29,219,277,576,678,11/02/18 11:59 AM,65.656276,32.0816073,839
840,LOKI,63,9,311,347,525,552,12/02/18 11:59 AM,35.7333528,59.1775107,840
841,RUBY,44,92,471,181,673,726,01/02/18 11:59 AM,61.5213917,51.3390494,841
842,ROXY,102,50,367,149,974,633,02/02/18 11:59 AM,32.1417521,23.0646469,842
843,LUCKY,93,88,455,394,779,986,06/02/18 11:59 AM,72.8979202,43.5038182,843
844,PENNY,25,41,160,166,826,606,04/02/18 11:59 AM,94.9069421,75.5375999,844
845,RILEY,105,18,171,303,871,954,05/02/18 11:59 AM,84.054548,99.7402249,845
846,SHADOW,91,73,435,204,570,742,06/02/18 11:59 AM,0.1214467,52.8608983,846
847,SOPHIE,84,53,420,439,613,549,07/02/18 11:59 AM,86.136057,56.6064287,847
848,LOLA,36,55,362,146,925,827,05/02/18 11:59 AM,10.5837448,6.8203601,848
849,ROSIE,50,38,500,333,773,957,09/02/18 11:59 AM,36.4471,98.3634819,849
850,PEPPER,94,102,215,366,850,612,10/02/18 11:59 AM,75.8314183,69.5524912,850
851,COCO,72,99,391,459,663,932,10/02/18 11:59 AM,28.2556561,70.3552302,851
852,GUS,19,61,446,175,713,661,12/02/18 11:59 AM,37.9051922,81.41259,852
853,LADY,25,51,147,234,689,551,01/02/18 11:59 AM,72.9967773,33.2466067,853
854,BANDIT,32,68,491,366,934,847,02/02/18 11:59 AM,31.0277206,32.1595655,854
855,GRACIE,24,77,115,434,575,664,03/02/18 11:59 AM,14.4728171,8.2474423,855
856,JASPER,78,20,232,462,781,600,04/02/18 11:59 AM,94.034556,49.9247498,856
857,PIPER,45,68,508,488,724,733,05/02/18 11:59 AM,22.0240422,60.4821496,857
858,STELLA,78,39,312,406,965,542,06/02/18 11:59 AM,62.8229841,38.7837536,858
859,YUKON,68,21,208,302,995,797,07/02/18 11:59 AM,0.2954891,74.3939913,859
860,ZOEY,41,101,294,169,664,788,08/02/18 11:59 AM,82.579184,50.3874321,860
861,ANNIE,92,101,120,112,624,537,09/02/18 11:59 AM,1.687502,93.6541502,861
862,BUSTER,48,67,254,243,921,662,10/02/18 11:59 AM,17.8660128,66.5902119,862
863,SAM,56,51,466,405,837,544,11/02/18 11:59 AM,72.2967509,74.1288088,863
864,MARLEY,53,70,421,377,611,814,12/02/18 11:59 AM,92.6822707,31.8855568,864
865,SCOUT,14,21,286,500,544,825,01/02/18 11:59 AM,81.5122707,40.8478078,865
866,BENTLEY,26,26,214,239,899,867,02/02/18 11:59 AM,46.7926479,70.8436655,866
867,DIESEL,35,98,473,434,729,579,06/02/18 11:59 AM,91.8517912,5.9573022,867
868,KONA,13,82,148,269,1003,945,04/02/18 11:59 AM,96.6913192,4.3227922,868
869,RUGER,99,9,435,189,610,892,05/02/18 11:59 AM,69.2658487,55.3041074,869
870,THOR,35,81,422,321,620,661,06/02/18 11:59 AM,86.9971038,37.1530102,870
871,ZEUS,34,68,392,137,636,861,07/02/18 11:59 AM,26.0299774,58.0607262,871
872,ATHENA,67,96,131,255,760,801,05/02/18 11:59 AM,39.9750723,6.8948376,872
873,ELLIE,44,95,308,126,717,713,09/02/18 11:59 AM,16.1539153,45.4658152,873
874,FINN,97,20,459,484,571,863,10/02/18 11:59 AM,86.0906801,58.9600848,874
875,LILLY,102,27,118,352,837,861,10/02/18 11:59 AM,30.3410404,23.0518884,875
876,MILO,11,45,390,254,747,608,12/02/18 11:59 AM,25.5613357,53.5012896,876
877,TITAN,93,83,407,442,861,716,01/02/18 11:59 AM,90.9090913,70.1508404,877
878,BLUE,22,99,231,386,1002,743,02/02/18 11:59 AM,93.767045,26.7095666,878
879,DAKOTA,89,22,231,179,659,731,03/02/18 11:59 AM,4.6949098,81.1307514,879
880,KISKA,55,31,438,134,920,950,04/02/18 11:59 AM,73.8735211,50.186528,880
881,LEO,75,93,314,308,1006,752,05/02/18 11:59 AM,91.9609121,89.4509038,881
882,MINNIE,70,99,222,108,523,900,06/02/18 11:59 AM,25.5954312,80.4309685,882
883,MURPHY,65,81,229,245,702,548,07/02/18 11:59 AM,25.0881112,61.7428906,883
884,OSCAR,20,77,235,476,672,728,08/02/18 11:59 AM,77.0771207,79.6375012,884
885,SASHA,31,94,115,338,993,557,09/02/18 11:59 AM,1.3729619,59.1579638,885
886,TUCKER,92,46,290,347,626,669,10/02/18 11:59 AM,29.0294342,34.9769033,886
887,KODIAK,17,100,278,332,597,634,11/02/18 11:59 AM,8.6023649,34.4448902,887
888,LOUIE,56,67,281,499,770,799,12/02/18 11:59 AM,1.9931124,17.4972155,888
889,NALA,98,61,435,213,562,796,01/02/18 11:59 AM,6.3926092,31.2105098,889
890,OLIVER,10,33,458,352,805,747,02/02/18 11:59 AM,54.1013018,23.3127472,890
891,RANGER,74,37,480,164,865,639,06/02/18 11:59 AM,92.3169441,91.1081116,891
892,slim,35,27,109,204,837,823,04/02/18 11:59 AM,59.3220349,25.5477648,892
893,spike,104,41,257,374,836,514,05/02/18 11:59 AM,94.6061633,87.7431152,893
894,mamacat,84,86,375,191,967,966,06/02/18 11:59 AM,70.0600062,8.2697877,894
895,babycat,72,92,348,271,629,729,07/02/18 11:59 AM,90.6566028,16.5267984,895
896,miko,30,14,150,131,878,829,05/02/18 11:59 AM,94.7097438,46.8355236,896
897,WINSTON,59,66,284,168,861,588,09/02/18 11:59 AM,32.6130608,42.396028,897
898,ZOE,37,73,147,219,791,958,10/02/18 11:59 AM,25.8532094,21.9603417,898
899,ANGEL,81,72,314,381,891,721,10/02/18 11:59 AM,46.0586288,57.7591798,899
900,BAXTER,37,72,284,267,985,775,12/02/18 11:59 AM,24.4523948,13.3517276,900
901,EMMA,94,12,440,352,676,557,01/02/18 11:59 AM,34.1725209,81.3747654,901
902,GIZMO,74,82,327,379,868,743,02/02/18 11:59 AM,58.3332313,44.3396749,902
903,HAZEL,108,64,294,303,528,873,03/02/18 11:59 AM,72.6249629,39.541948,903
904,CHANCE,53,89,496,392,838,754,04/02/18 11:59 AM,4.2389434,81.841888,904
905,CHEWY,78,50,424,245,726,723,05/02/18 11:59 AM,26.9668825,73.5914555,905
